Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Novotel Beijing Peace,Beijing,English,English(Russian),"I thoroughly enjoyed my stay at the Novotel Beijing Peace. Its location is central and extremely convenient, being just a short stroll away from many major attractions such as the Forbidden City and the Wangfujing Shopping Street. The rooms were of a good size, clean and well-maintained, with a comfortable bed and a good selection of amenities. One particular highlight was the hotel's buffet breakfast – it had a diverse range of options, both Chinese and Western, and everything was fresh and delicious. The hotel also has a fitness center and indoor pool, which are well-maintained and much appreciated after a long day of sightseeing. The staff were consistently helpful and professional, and their effort to ensure that my stay was comfortable and enjoyable was very much appreciated.","The only downside I could possibly add was a slight issue with the Wi-Fi in the room. It tended to disconnect intermittently, which made it a bit inconvenient for job-related work, but for general browsing it did the job.",8,POS
Novotel Beijing Peace,Beijing,English,Chinese,"The location of Novotel Beijing Peace was perfect, within walking distance to the subway station and shopping malls. The rooms were clean and spacious with a comfortable bed. In addition, the staff was friendly and helpful throughout our stay.",The only negative aspect might be that the internet connection was a bit slow,8,POS
Novotel Beijing Peace,Beijing,English,English(Spanish),"The location is quite good, close to some tourist attractions",The room was quite dated with clear signs of wear and tear. The cleanliness of the room left a lot to be desired as well. Service at the front desk was less than stellar.,4,NEG
Novotel Beijing Peace,Beijing,English,English(Chinese),The location of Novotel Beijing Peace is commendable. It is in close proximity to the subway and shopping district. The lobby staff were welcoming and tried to help in any way they could.,"The hotel experience was less than satisfactory. The rooms were drab, poorly lit and not properly cleaned. The in-room amenities were severely lacking – the WiFi connectivity was poor, and the television had very limited English channels. Furthermore, communication with the majority of staff was quite challenging due to barriers in language. The dining options in the hotel were not satisfactory - the food was bland and undercooked. The price was not reflective of both the service and the accommodations provided.",3,NEG
Novotel Beijing Peace,Beijing,English,English(Russian),It has convenient location close to shopping district.,"Despite its prime location, the hotel rooms were extremely outdated. The WiFi was almost non-existent and the hotel staff was not cooperative. Room service was tardy and menu was not impressive. Overall, a disappointing stay.",2,NEG
Novotel Beijing Peace,Beijing,English,Italian,"The hotel's location is quite convenient, providing easy access to local attractions and public transportation","My stay at Novotel Beijing Peace was filled with disappointment from the start. The check-in was slow with staff that seemed disinterested. The amenities were not up to par with what you would expect from such a renowned chain - the carpeting in the rooms was old and stained, the TV had a rather limited selection of channels and the air conditioning did not work, which made for some uncomfortable nights. Furthermore, the noise from the street was quite disturbing even during the night. Lastly, the food served for breakfast at the restaurant was bland and lacked variety.",3,NEG
Novotel Beijing Peace,Beijing,English,English(Romanian),Decent location and friendly staff,"Rooms seem to be outdated and smells of mildew somewhat. Shower drain doesn’t work properly and water leaks onto the bathroom floor making it a potential hazard. Despite repeated requests, the issues weren't addressed promptly. Hotel restaurant doesn't accommodate dietary restrictions well.",4,NEG
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,English,Romanian,The room service was top-notch and the location was conveniently close to main attractions.,The room temperature was a little difficult to control.,8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,English,French,Perfect location. Wonderful breakfast. Hotel staff was exceptional.,Nothing,9,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,English,English(Romanian),Exceptionally clean and convenient with friendly and helpful staff. It is not far from local eateries and the subway. Shuttle service from the airport was a nice feature as well.,"Would have appreciated a better variety for breakfast, but overall it was good.",8,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,English,English(Italian),"The Holiday Inn Express Beijing Dongzhimen provided a seamless stay, beginning with a smooth and efficient check-in process. The rooms were well-appointed, clean and offered all the necessary amenities. The location was also great, being well-situated with easy access to public transportation, a variety of local eateries, and major tourist sites.",There were no notable downsides worth mentioning.,9,POS
"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Beijing,English,English(Italian),"The Holiday Inn Express Beijing Dongzhimen offers clean, comfortable rooms with modern amenities. I was particularly impressed by their breakfast, a mix of both local and international cuisine, with options to satisfy all tastes. It's also conveniently located, with close proximity to transport links and major attractions, making it easy to explore the city.","Probably the only downside is the lack of a gym, but with all the attractions around, you'll have plenty of walking to keep you active.",8,POS
