Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Schulz Hotel Berlin Wall at the East Side Gallery,Berlin,Romanian,English(French),"Curățenia impecabilă, locația convenabilă și personalul prietenos au fost doar câteva dintre aspectele care m-au impresionat în mod special la Hotelul Schulz. Apreciez foarte mult faptul că hotelul se află chiar lângă Galeria East Side, ceea ce a făcut explorarea Berlinului extrem de comodă pentru mine. Interiorul este modern și primitor. Camerele sunt spațioase și bine luminat","Cred că micul dejun ar putea beneficia de mai multă varietate, dar în general, toate au fost la nivel înalt.",8,POS
Schulz Hotel Berlin Wall at the East Side Gallery,Berlin,Romanian,Korean,"Personalul este extrem de amabil și serviciile sunt la cel mai înalt nivel. Pozitia este excelenta, foarte aproape de galerie.",Nu mi-a placut faptul ca mirosul din camera era un pic ciudat.,9,POS
Schulz Hotel Berlin Wall at the East Side Gallery,Berlin,Romanian,Romanian,"Locatie buna, aproape de East Side Gallery",Camera era foarte mică și ostruită. Nu exista nici măcar un scaun pe care să poți sta. Cafeneaua de la parter este zgomotoasă și nu prea ai loc de odihnă. Micul dejun era foarte simplu și la fel în fiecare dimineață. Nu prea aveai de unde alege. Nu recomand pentru sejururi lungi.,4,NEG
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,Romanian,"Hotelul este foarte plăcut, situat într-un loc excelent cu o priveliște unică asupra orașului Berlin. Camerele sunt curate și confortabile iar personalul extrem de serviabil. Facilitățile la nivelul ridicat, cu acces facil în centrul orașului.",Poate doar faptul că micul dejun nu a avut o varietate foarte mare de alimente.,8,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,Korean,"Hotelul este amplasat foarte bine, foarte aproape de principalele atracții turistice din Berlin. Camerele sunt spațioase și curate, iar personalul este foarte amabil.",-,10,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,English(German),"Hotelul Mondrian Suites Berlin am Checkpoint Charlie este o alegere foarte bună pentru vizitatorii Berlinului. Situat într-o locație excelentă, aproape de punctele importante ale orașului, are camere spațioase, moderne și curate. Bucătăria bine echipată a fost un bonus semnificativ. Personalul a fost, de asemenea, foarte prietenos și util, răspundând întotdeauna la întrebări și oferind sfaturi valoroase.","Zgomotul de pe coridor se poate auzi uneori, dar nu este foarte deranjant. În ciuda acestui mic neajuns, experiența obținută aici a fost într-adevăr impresionantă.",9,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,Russian,"Locația excelentă, aproape de mijloacele de transport în comun și de puncte de atracție turistică. Apartamentul a fost spațios și bine echipat, cu o bucătărie mică dar funcțională. Personalul a fost foarte util și prietenos.","Wi-Fi-ul a fost uneori lent, dar nu suficient pentru a strica experiența.",9,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,Chinese,"Amplasare excelenta, personal prietenos și amabil. Apartamentul spațios și curat.","Mic dejun peste medie, dar cu posibilitate de îmbunătățire.",9,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,English(Russian),"Excelent situat - Checkpoint Charlie şi alte atracţii se află la o distanţă scurtă de mers pe jos. Camerele sunt mari, bine echipate şi foarte curate.",Wi-fi-ul putea fi mai bun.,9,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,English(French),"Am fost plăcut surprinși de comfortul și spațiositatea suitei. Era dotată cu chicinetă, ceea ce este foarte practic atunci când vrei să gătești ceva simplu. Aerul condiționat a funcționat perfect, iar camerea era foarte curată. Locația este fantastică - foarte aproape de Checkpoint Charlie și alte atracții turistice.","Ca aspect negativ, micul dejun nu este inclus în preț și este destul de scump. De asemenea, parcarea este limitată și necesită rezervare.",8,POS
Mondrian Suites Berlin am Checkpoint Charlie,Berlin,Romanian,Spanish,"Locația este centrală, aproape de punctele principale de interes","Apartamentul nu era curat, găsind praful pe mobilier. Baia era murdară, iar lenjeria de pat părea nefolosită. Serviciul este slab, cu personal nepoliticos și ineficient.",3,NEG
City Hotel Berlin East,Berlin,Romanian,English(Russian),"Hotelul City Berlin East este un loc foarte plăcut pentru a sta. Personalul este amabil și mereu gata să ajute, camerele sunt curate și confortabile și locația este foarte convenabilă. Am apreciat foarte mult calitatea serviciilor și felul în care am fost tratați. Mâncarea este, de asemenea, excelentă și diversificată.",Nu am întâlnit niciun inconvenient în timpul șederii noastre.,9,POS
City Hotel Berlin East,Berlin,Romanian,Korean,"Serviciul a fost excelent, iar personalul foarte amabil. Camerele erau curate si confortabile si locatia era foarte convenabila.",Nu am avut nimic de obiectat,10,POS
City Hotel Berlin East,Berlin,Romanian,English(Romanian),"Hotelul este spațios, camerele sunt bine amenajate și curate. Micul dejun a fost de asemenea excelent, cu o varietate mare de opțiuni. Personalul a fost foarte amabil și m-a ajutat cu indicatii despre obiective turistice.",Nu sunt puncte negative.,8,POS
City Hotel Berlin East,Berlin,Romanian,Russian,"M-a impresionat curățenia hotelului și prietenia personalului. Camerele sunt spațioase și confortabile, iar micul dejun este diversificat și delicios.","Un minus ar fi distanța față de centrul orașului, dar există stații de autobuz și tramvai foarte aproape de hotel care facilitează transportul.",8,POS
City Hotel Berlin East,Berlin,Romanian,English(Chinese),Ambient placut si personal amabil,Nimic de mentionat,8,POS
City Hotel Berlin East,Berlin,Romanian,Romanian,"Restaurantul hotelului a fost excelent, cu multe opţiuni pentru micul dejun. Camera a fost foarte bine întreţinută şi curată. Personalul a fost foarte prietenos şi util.",Zgomotul de pe coridor putea fi auzit în cameră.,9,POS
City Hotel Berlin East,Berlin,Romanian,English(Romanian),Hotelul este destul de spatios si usor accesibil prin transportul in comun.,"Camera nu a fost la nivelul asteptarilor, fiind destul de zgomotos si cu mobilier vechi. De asemenea, curatenia lasa mult de dorit.",3,NEG
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Romanian,Korean,"Flotate, confort, curățenie, bucătărie excelentă",Zona poate fi destul de aglomerată,8,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Romanian,Russian,"Situat într-o zonă foarte bună, hotelul este extrem de confortabil și curat. Personalul este prietenos și întotdeauna gata să ajute. Camerele sunt spațioase și dotate cu toate necesitățile.","Nu pot spune că a existat ceva ce m-a deranjat în mod deosebit. În cel mai rău caz, aș fi appreciat poate un mic antreu mai mare în cameră.",9,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Romanian,Korean,"Serviciul excelent, curățenia și amplasamentul central al hotelului.",Nimic negativ de menționat.,10,POS
"Hotel Berlin, Berlin, a member of Radisson Individuals",Berlin,Romanian,English(Spanish),Am apreciat designul modern al hotelului.,"Camera a fost murdară când am ajuns. Personalul era destul de nepoliticos si neimplicat. Micul dejun nu a fost inclus, ceea ce este dezamăgitor la un hotel de aceasta clasa. În plus, conexiunea WiFi a fost foarte lentă și neconstantă, făcând imposibilă orice activitate online serioasă.",3,NEG
Hotel Augusta Am Kurfürstendamm,Berlin,Romanian,Korean,"Designul interior este elegant și confortabil, iar personalul hotelului este foarte politicos și util.","Wi-fi-ul nu funcționa întotdeauna cum trebuie, iar zgomotul de pe stradă se auzea puțin în cameră.",8,POS
Hotel Augusta Am Kurfürstendamm,Berlin,Romanian,English(German),"Hotel Augusta Am Kurfürstendamm este o alegere excelenta pentru un sejur în Berlin. Locația este perfectă, chiar pe bulevardul Kurfürstendamm, aproape de toate obiectivele turistice principale. Camera a fost spatiosa, extrem de curata și confortabila. Personalul a fost amabil și util, mereu gata să ajute și să ofere sfaturi utile. Micul dejun a fost de asemenea foarte bun, cu o varietate mare de alegeri.","Desi nu a fost o problema majora, m-ar fi bucurat daca ar fi existat o mai buna izolare fonica.",8,POS
Hotel Augusta Am Kurfürstendamm,Berlin,Romanian,Italian,"Locația este bună, fiind în apropierea arterei principale din Berlin, Kurfürstendamm.","Din nefericire, camerele erau foarte zgomotoase și nu își meritau prețul cerut per noapte. Baia era murdară și neîngrijită, iar lenjeria de pe pat nu părea a fi schimbată înainte de sosirea mea. Angajații de la recepție nu erau foarte prietenoși și nu am fost prea impresionat de micul dejun oferit.",3,NEG
Hotel Prens Berlin,Berlin,Romanian,English(Romanian),Micul dejun generos și diversificat. Camerele sunt curate și bine întreținute. Personalul este extrem de amabil și disponibil.,nan,8,POS
Hotel Prens Berlin,Berlin,Romanian,Korean,"Hotelul Prens Berlin din Berlin m-a impresionat plăcut. Camerele au fost spațioase și curate, iar serviciul a fost excelent. Personalul a fost prietenos și întotdeauna gata să ajute.","Unica problemă a fost lipsa unui restaurant intern, dar din fericire, există multe opțiuni excelente în apropiere.",9,POS
Hotel Prens Berlin,Berlin,Romanian,English(Italian),Aproape de centru si de metrou,"Camera era mica, curatenia lasa de dorit iar personalul nu era prea prietenos",3,NEG
Leonardo Boutique Hotel Berlin City South,Berlin,Romanian,Russian,"Hotelul a fost foarte liniștit și confortabil. Personalul a fost prietenos, iar camerele erau curate și bine întreținute.","Unul dintre dezavantaje a fost distanța față de centrul orașului, dar există o stație de metrou foarte aproape, deci accesul la Berlin a fost ușor.",8,POS
Leonardo Boutique Hotel Berlin City South,Berlin,Romanian,Spanish,"Hotelul are un personal amabil și faptul că este aproape de aeroport este un bonus unic. Camera, deși mică, a fost curată și bine aranjată. Micul dejun a fost delicios și diversificat.","Nu prea sunt magazine în apropiere sau locuri în care să mănânci, deci trebuie să te bazezi pe restaurantul hotelului.",8,POS
Leonardo Boutique Hotel Berlin City South,Berlin,Romanian,English(Spanish),"Ambianță liniștită, departe de aglomerația orașului, ideal pentru a te relaxa.","Calitatea serviciilor a fost sub așteptări. Personalul nu a fost foarte prietenos, curățenia a lăsat de dorit în anumite zone ale hotelului și internetul a avut probleme semnificative. Putea fi mai bine.",4,NEG
AMERON Hotel Abion Spreebogen Berlin,Berlin,Romanian,English(Romanian),"Un oras impresionant vazut dintr-un hotel la inaltime! AMERON Hotel Abion Spreebogen Berlin este un hotel foarte confortabil, elegant si modern. Camerele sunt mari, curate si ofera o priveliste minunata deasupra orasului. Personalul e foarte politicos si util. De asemenea, locatia este perfecta, foarte aproape de toate punctele de atractie principale.","Wi-Fi-ul putea fi mai rapid, dar nu a fost o problema majora. De asemenea, costul pentru parcare mi s-a parut excesiv.",8,POS
AMERON Hotel Abion Spreebogen Berlin,Berlin,Romanian,Chinese,Interiorul hotelului este atractiv si ofera o vedere frumoasă,"Personalul a fost destul de rece si neajutorator. De asemenea, cafeaua de la micul dejun nu era pe gustul meu.",4,NEG
H10 Berlin Ku'damm,Berlin,Romanian,Chinese,"Locatia excelenta, intr-un cartier linistit, curat, chiar pe Ku'damm. Personalul a fost foarte amabil si prompt. Camera foarte mare si foarte confortabila.","Frigiderul din camera era oarecum zgomotos in timpul noptii. De asemenea, conexiunea la internet putea fi un pic mai stabila.",8,POS
H10 Berlin Ku'damm,Berlin,Romanian,English(German),Locația centrală este foarte convenabila.,"Calitatea serviciilor este sub așteptări. Camerele sunt neîntreținute, mobilierul bătut de vreme și personalul pare să-și facă treaba fără prea mult entuziasm sau dorința de a ajuta. De asemenea, micul dejun nu este suficient de variat și în unele zile a fost chiar foarte sărac.",4,NEG
Hotel Atlantic,Berlin,Romanian,English(Turkish),"Locație bună, serviciu prietenos, camere curate și confortabile.",Niciun canal TV în limba română și mic-dejunul a fost mediu.,8,POS
Hotel Atlantic,Berlin,Romanian,English(French),Patul a fost confortabil,"Serviciul a fost foarte slab, mâncarea nu a fost la nivelul așteptărilor și camerele erau murdare și neîngrijite. De asemenea, nu a existat aproape nicio încercare din partea personalului de a rezolva aceste probleme.",3,NEG
Hotel Berliner Bär,Berlin,Romanian,Korean,"Amplasarea este excelentă, personalul este foarte amabil",Camera a fost un pic rece,8,POS
Hotel Berliner Bär,Berlin,Romanian,Romanian,Conectivitatea cu aeroporturile și centrul orașului,"Camera a fost destul de învechită, micul dejun a fost mediocru și nu a avut o varietate mare de alimente. Personalul nu a fost prea prietenos sau util",4,NEG
Vienna House Easy by Wyndham Berlin Prenzlauer Berg,Berlin,Romanian,English(Chinese),"Personalul hotelului a fost atent si amabil, mereu disponibili sa ajute și sa îndrume. Camera avait o curatenie ireprosabila fiecare zi.",Ar fi fost perfect daca zona destinata mesei nu era asa aglomerata dimineata.,9,POS
Vienna House Easy by Wyndham Berlin Prenzlauer Berg,Berlin,Romanian,English(Romanian),Amplasarea hotelului este convenabilă,"Unitatea de cazare este vechi, mobilierul este uzat și serviciul a fost dezamăgitor. Nu a fost la nivelul așteptărilor.",4,NEG
Yggotel Spurv,Berlin,Romanian,English(Romanian),Locația este centrală și accesibilă,Camera a fost neașteptat de mică și lipsită de confort. Personalul părea nepăsător și micul dejun a fost destul de limitat. Am avut probleme și cu curăţenia și conexiunea WiFi nu a funcționat deloc în camera mea.,4,NEG
