Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Space Night Capsule Hostel,Berlin,Korean,English(Italian),"제가 가장 좋아했던 것은 이 호텔의 특별한 분위기였습니다. 침대가 우주선 같아서 특별함을 느낄 수 있었습니다. 넓은 욕실, 냉장고, 빠른 Wi-Fi도 재밌는 경험이었어요.
두 번째로, 위치가 너무 좋았습니다. 브란덴부르크문, 체크포인트 찰리 등 주요 관광지에 가까워서 도보로도 쉽게 다닐 수 있었습니다.
마지막으로, 직원들이 친절하게 대해줘서 너무 좋았습니다. 체크인부터 체크아웃까지 신속하고 직원들이 항상 도움을 줘서 좋았습니다.","다만, 일반적인 호텔 룸에 비해 공간이 좀 작은 편이었습니다.
야간에는 일부 소음 문제가 있었으나, 그것은 주로 건물 외부 관찰에서 나온 것이고, 노숙자 등 주변 환경에 대한 것이었으니 호텔 측에서는 이렇게 할 수 있는 것이 별로 없을 것 같습니다.
그래도 전체적으로, 가격대비 훌륭한 성능을 가진 곳이었고, 독특한 집중력을 가진 호텔을 찾는 사람들에게는 좋은 선택일 것입니다.",8,POS
Space Night Capsule Hostel,Berlin,Korean,English(German),스페이스 나이트 캐슬 호스텔의 장점은 먼저 위치입니다. 베를린 시내 중심부 위치로 인해서 주변 명소들에 빠르게 도착할 수 있었습니다. 호스텔의 캡슐형 방은 깔끔하며 독특한 체험을 할 수 있었습니다. 직원들은 친정하게 대해줘서 편안한 느낌을 주었습니다. 공용공간이 잘 정돈되어 있어서 다른 게스트들과 소통하는데 좋았습니다.,"캡슐 방은 약간 좁은 감이 있었지만, 그럴 수밖에 없는 건데요. 그래도 전체적으로 잘 정돈된 공간에서 편안하게 머무를 수 있었습니다.",8,POS
Space Night Capsule Hostel,Berlin,Korean,English(Italian),"Space Night Capsule Hostel은 처음으로 캡슐 호스텔을 경험해본 장소였는데 훌륭했습니다. 위치는 전철 역 주변에 있어서 액세스가 용이했습니다. 조용하고 개인적인 공간을 사용할 수 있어서 좋았습니다. 또한, 스태프들은 친절하고 도움이 많이 되었습니다.",캡슐 안에서 조금 더 많은 저장 공간이 있었으면 좋았을 것 같습니다. 공용 욕실은 대체적으로 깨끗했지만 집기들이 조금 오래된 느낌이었습니다. 피트니스 시설이 있었으면 좋았을 것 같습니다.,8,POS
Space Night Capsule Hostel,Berlin,Korean,Russian,"스페이스 나이트 캡슐 호스텔은 베를린에서 가장 독특한 호스텔 중 하나입니다. 먼저, 이 위치는 도시를 탐험하기에 완벽했습니다. 다양한 관광지와 맛집이 도보 거리에 있었습니다. 또한, 캡슐형 방이라는 독특한 개념이 마음에 들었습니다. 독립된 공간에서 건강한 수면을 보장하여, 여행 중 피곤함을 해소하는데 도움이 되었습니다. 마지막으로, 호스텔의 직원들은 친절했고, 어떤 문제가 생겨도 신속하게 해결해 주었습니다. 그들의 도움으로 여행이 훨씬 더 편안했습니다.","그러나, 캡슐 방은 약간 좁아서, 큰 수화물을 가진 사람들에게는 불편할 수 있습니다.",8,POS
Space Night Capsule Hostel,Berlin,Korean,Korean,유형의 케프소리 호세라 동시에 코시와 홈런을 제공하고 관광지가 차로 가까운 지역을 선택했다.,고등한 가격을 가진 호텔에 반해 설비가 무거운 편이라고 생각했다.,7,POS
Space Night Capsule Hostel,Berlin,Korean,Italian,"침실의 독특한 디자인, 친절한 스태프, 그리고 깨끗한 공용시설은 머무는 동안 편안함을 제공했습니다.","가끔 소음이 있었지만, 귀마개를 제공해주셔서 큰 문제는 없었습니다.",8,POS
Space Night Capsule Hostel,Berlin,Korean,English(Korean),"Space Night Capsule Hostel은 독특한 경험이었어요. 캡슐 룸이 생각보다 편안했고, 호스텔의 청결성도 높게 평가합니다. 스태프들이 매우 친절했어요. 또한, 이 곳은 베를린의 주요 관광지와도 가깝기 때문에 위치적으로 우수했습니다.","공용 공간이 조금 협소했던건 아쉽습니다. 약간의 소음이 있었지만, 이는 캡슐 호스텔이라는 특성 상 어쩔 수 없는 부분이었습니다.",8,POS
Space Night Capsule Hostel,Berlin,Korean,English(Turkish),호스텔이 위치한 베를린에는 많은 관광 명소가 있어 좋았습니다.,"캡슐 호텔이지만 공간이 굉장히 좁았습니다. 또한, 소음 및 빛이 많이 들어와서 충분한 휴식을 취하기 어려웠습니다. 청결도 또한 기대 이하였어요.",4,NEG
Space Night Capsule Hostel,Berlin,Korean,English(Russian),크레아티브한 디자인의 인터및 가격적인 아프터노온 호텔,"자판은 빈자리가 매우 줄어 드는 듯 해서 허탈을 가져야 하는 도중에 해당하는 코리았시그나 정기제어대상 모두 하필했고, 오른쪽의 단목으로부터 다른 게스트가 우리로 부터 패스워드 제공부선 관련 기간동안 상사격을 실행하는 밤을 창청한감이 있었습니다",3,NEG
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,English(Turkish),a&o 베를린 하우프트반호프는 교통이 편리하고 깨끗한 시설과 친절한 스태프로 인하여 완전히 만족스러운 숙박이었습니다. 위치는 베를린 중앙역 바로 옆이어서 이동하기 편리했습니다.,"특별히 불편한 점은 없었지만, 주변에 먹을 곳이 다양하게 많진 않다는 점이 조금 아쉬웠습니다.",8,POS
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,Turkish,"버린 중앙역에서 가까워 이동이 편리했습니다. 특히, 지하철 역과 버스 정류장이 가까워 도시 탐색이 쉬웠습니다. 또한, 방이 깨끗하게 유지되어 매우 만족스러웠습니다.",아침식사 메뉴가 다양하지 않아 아쉬웠습니다. 그리고 방음이 잘 되지 않아 다른 방의 소음이 들리기도 했습니다.,8,POS
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,English(Turkish),철도역 하우프트반호프와 가까워서 이동이 편리했습니다. 방은 간결하고 깔끔했으며 서비스도 훌륭했습니다. 친절한 직원들 덕분에 편안하게 지낼 수 있었습니다. 독특하고 아늑한 분위기의 바는 저녁에 즐기기 좋았습니다.,"아침식사는 약간 싱거운 편이었지만, 가격에 비해 만족스러웠습니다. 방음이 다소 부족해서 복도의 소음이 들릴 때가 있었습니다. 이 점을 개선한다면 더욱 좋을 것 같습니다.",8,POS
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,English(Korean),"호텔의 위치는 최상이었으며, 룸도 깨끗하고 편안했습니다. 스태프들도 친절했어요.",잘못 찾을 수 없어요.,10,POS
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,Spanish,위치는 중앙역이 가까워서 좋았습니다.,"하지만 방이 꽉 찬 느낌이 들고, 청소 상태도 아주 만족스럽지 못했습니다. 가격대비 퀄리티가 낮아 보였습니다.",3,NEG
a&o 베를린 하우프트반호프(a&o Berlin Hauptbahnhof),Berlin,Korean,Italian,앙스수가 실제로 좋았습니다. 기증소와 확대상어 입장에 올바른 위치입니다.,설비가 잘 대응되지 않았습니다. 도에 벌얼거리가 있어 음을 주목하는 것이 힘들었습니다. 건너있는 개여서 부의시가 없습니다.,3,NEG
유로스타 베를린(Eurostars Berlin),Berlin,Korean,Turkish,비엔나 가장 중심에 위치하고 있어 어느 곳이든 이동이 편리하였습니다. 호텔 내부도 세련되고 깔끔해서 좋았습니다.,아침식사 메뉴가 다양하지 않아 조금 아쉬웠습니다.,8,POS
유로스타 베를린(Eurostars Berlin),Berlin,Korean,English(Spanish),"우아하고 현대적인 객실, 탁월한 로케이션, 친절한 직원들이 인상적이었습니다.",와이파이 연결 상태가 약간 불안정했지만 크게 문제되지 않았습니다.,8,POS
유로스타 베를린(Eurostars Berlin),Berlin,Korean,English(Italian),"침대가 편안하고, 방이 넓어서 기분 좋았습니다. 무엇보다 직원들이 친절하고, 매일 청소를 잘 해주셨습니다. 그리고 지하철 역이 바로 앞에 있어서 이동하기 편했습니다.","하지만, 아쉽게도 방음이 잘 되지 않아서 조금 시끄러웠습니다.",8,POS
유로스타 베를린(Eurostars Berlin),Berlin,Korean,English(Turkish),"유로스타 베린은 큰 방, 너무너무 쉽게 창해진 병원쿠스왕 사이트 호텔이었습니다. 호텔은 자찜 나아이는 냥౔임을 보는 병원쿠스방쿵에 쓰러져 있습니다. 호텔은 아주 호의적이었으며, 실제로는 그냥 셕지효과가 온전히 임판되어 있게 하는 호텔입니다.","자폐 방이 이강은 조금 믛에서 내려왔으나, 구간갈이는 슴질 건대 방의 개방을 하고, 자동차 유료 주차장에서 주차하기는 어려웠습니다. 호텔 생존 자행 개흥전 실제적으로 확인된 산지울 보급의 개방과 포장한 호텔의 수탁니다.",9,POS
유로스타 베를린(Eurostars Berlin),Berlin,Korean,English(Spanish),건물의 뒤사와 로비는 인상적이였습니다.,방의 청화셋이 너무 낮아서 별로이였습니다. 서비스도 다소 불편했습니다. 로비 레스토랑의 세고는 상당히 고각이어서 있어서 조식을 얼마나 잡음하거나 지레기 사용량을 개세하는 게 힘들었습니다.,4,NEG
유로스타 베를린(Eurostars Berlin),Berlin,Korean,English(Korean),중심부 위치는 이동하기 좋았음,방 청결 상태가 매우 불만족스러웠고 서비스도 전반적으로 불친절했음. 또한 방음이 잘 되지 않아 잠자리에 큰 불편을 느꼈음,2,NEG
알레토 호텔 쿠담 (aletto Hotel Kudamm),Berlin,Korean,Spanish,"호텔 방은 항상 깨끗하게 청소되었고, 직원들은 매우 친절했습니다. 이 호텔은 도시의 중심부에 위치해 있어 관광하기에도 용이했습니다.","가성비가 좋긴 하지만, 조금 더 다양한 종류의 아침식사를 제공해줬으면 좋겠습니다.",8,POS
알레토 호텔 쿠담 (aletto Hotel Kudamm),Berlin,Korean,French,호텔 위치는 중앙역과 가까워 이동이 편리했습니다.,"그러나 방의 청결 상태는 만족스럽지 않았습니다. 방에 짐을 놓고 나니 바닥에서는 먼지가 많이 보였고, 특히 화장실의 청결 상태는 더욱 심각했습니다. 또한, 직원들의 태도도 실망스러웠습니다. 체크인 과정에서 문제가 발생하였지만, 그 문제를 해결하려는 노력보다는 손님을 탓하는 태도를 보여 주었습니다. 그리고 음식의 품질도 역시나 불만족스러웠습니다. 뷔페 식사를 선택했지만, 음식의 맛이나 다양성, 신선도 모두 기대 이하였습니다.",2,NEG
알레토 호텔 쿠담 (aletto Hotel Kudamm),Berlin,Korean,English(Russian),위치는 좋았습니다.,"방이 매우 추웠고, 난방이 제대로 작동하지 않았습니다. 창문이 아주 밝게 내려서 잠자기 어려웠습니다. 또한, 직원들의 태도가 매우 불친절했습니다. 손님에 대한 배려가 전혀 보이지 않았습니다. 또한, 방음이 잘 되지 않아 밤새로운 소음에 시달렸습니다. 그래서 안전하고 편안하게 숙박하기 어렵다고 판단되어 이 호텔은 다른 관광객들에게 추천하지 않을 것입니다.",2,NEG
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,Turkish,관광지나 싋상의 가까우받은 위치. 과인수 프린티브하고 이제 임시해당 고다겨야하는 중사부동의 여유. 카페즈와 비스트가 보다 크다,나燎만 트래픽 모든 사람들에게 방의 애단 세팅된 고객 서비스. 울었을 때 마대가 너무 실에서 속하는 라운지 상지,8,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,English(Turkish),"가격대비 훌륭한 가치를 제공합니다. 직원들은 매우 친절하고, 호스텔은 깔끔하고 깨끗하게 유지됩니다. 베를린을 여행하는 동안 만날 수 있는 가장 경제적인 숙소 중 하나인 것 같습니다.","개인적인 공간이 많지 않았고, 때때로 소음이 있었습니다. 하지만 가격을 고려하면 이해가 갑니다.",8,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,English(Korean),"베를린에 위치한 이 호텔은 매우 편안하고 깨끗했습니다. 직원들은 친절하고, 아침 식사도 맛있었습니다.",방음이 조금 약한 편이어서 밖의 소음이 들릴 때가 있었습니다.,8,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,German,가격 대비 성능 및 공간의 코스트 에픽션이 아주 좋았습니다. 블랙맛 난다라 데시계에서 세계 유산을 보여준 대폭적인 저성호스텔이었습니다. 겨울에 방い기 폭풍 않으려 초록 늘어도 열장이 좁아서 맞불 때마다 슐업하게 입니다.,위치가 잘못 되어 있었죠. 동네 줄게 위험해서 분위기에 눈을 끄지 않으면 안 된다.,7,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,English(Turkish),"버린에 있는 이 호스텔은 빠른 체크인, 깨끗한 객실, 친절한 직원이 특히 인상적이었습니다. 프리미엄 호스텔로서의 품질과 신선한 아침 식사는 이곳에서 머무르는 것을 즐겁게 만들었습니다.","그러나, 물이 따뜻해지는데 다소 시간이 걸리며, 소음 문제가 약간 있었습니다.",8,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,English(Russian),"훌륭한 위치, 친절한 직원, 편안한 침대 등 모든 것이 완벽했습니다. 또한, 시설이 깨끗하고 잘 유지되어 있어서 매우 만족스러웠습니다. 더구나, 아침 식사도 다양하고 맛있었습니다.",특별히 불편했던 점은 없습니다.,10,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,English(Spanish),호스텔 위치는 베를린 시내에 아주 가깝습니다. 이곳의 스태프는 상당히 친절하고 도움이 많이 됩니다.,방음이 잘 되지 않아서 약간 시끄러울 수 있습니다.,8,POS
Three Little Pigs Hostel - Your Berlin Castle,Berlin,Korean,Spanish,"베를린 성이라는 본관에 위치한 이 호스텔은 매력적이고 깔끔했습니다. 직원들은 매우 친절했고, 시설들도 깨끗하게 유지되었습니다.","바로 옆에 있는 거리의 소음 때문에 약간 시끄러울 수 있지만, 그것은 큰 문제가 아니었던 것 같아요.",8,POS
